record_date,month_year,customer_id,region,plan_name,subscription_status,invoiced_amount,paid_amount,is_zombie_invoice,is_ghost_subscriber,leakage_amount,status_label
2024-01-01,2024-01,1278,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1279,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1280,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1281,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1282,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1283,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1284,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1285,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1286,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1287,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1288,North,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1289,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1290,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1291,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1292,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1293,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1294,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1295,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1296,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1297,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1298,East,Basic,Active,10.00,9.37,0,0,0.63,"Partial Payment"
2024-01-01,2024-01,1299,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1300,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1301,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1302,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1303,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1304,South,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1305,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1306,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1308,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1309,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1310,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1311,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1312,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1313,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1314,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1315,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1316,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1317,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1318,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1319,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1320,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1321,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1322,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1323,West,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1324,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1325,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1326,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1327,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1328,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1329,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1330,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1331,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1332,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1333,West,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1334,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1335,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1336,West,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1337,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1338,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1339,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1340,West,Enterprise,Active,200.00,184.20,0,0,15.80,"Partial Payment"
2024-01-01,2024-01,1341,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1342,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1343,East,Pro,Active,50.00,47.46,0,0,2.54,"Partial Payment"
2024-01-01,2024-01,1344,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1345,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1346,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1347,East,Pro,Active,50.00,46.94,0,0,3.06,"Partial Payment"
2024-01-01,2024-01,1348,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1349,West,Basic,Active,10.00,9.65,0,0,0.35,"Partial Payment"
2024-01-01,2024-01,1350,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1352,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1353,North,Enterprise,Active,200.00,0.00,1,0,200.00,"Unpaid Invoice"
2024-01-01,2024-01,1354,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1355,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1356,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1357,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1358,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1359,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1360,East,Pro,Active,50.00,0.00,1,0,50.00,"Unpaid Invoice"
2024-01-01,2024-01,1361,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1362,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1363,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1364,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1365,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1366,East,Pro,Active,50.00,0.00,1,0,50.00,"Unpaid Invoice"
2024-01-01,2024-01,1367,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1368,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1369,East,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1370,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1371,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1372,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1373,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1374,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1375,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1376,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1377,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1378,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1379,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1380,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1381,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1382,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1383,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1384,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1385,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1386,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1387,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1388,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1389,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1390,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1391,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1392,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1393,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1394,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1395,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1396,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1397,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1398,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1399,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1400,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1401,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1402,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1403,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1404,North,Basic,Active,10.00,9.16,0,0,0.84,"Partial Payment"
2024-01-01,2024-01,1405,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1406,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1407,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1408,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1409,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1410,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1411,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1412,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1413,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1414,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1415,East,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1416,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1417,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1418,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1419,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1420,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1421,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1422,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1423,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1424,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1425,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1426,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1427,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1428,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1430,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1431,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1432,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1433,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1434,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1435,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1436,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1437,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1439,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1440,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1441,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1442,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1443,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1444,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1445,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1446,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1447,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1449,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1450,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1451,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1452,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1453,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1454,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1455,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1456,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1457,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1458,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1459,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1460,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1461,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1462,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1463,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1464,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1465,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1466,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1467,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1468,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1469,North,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1470,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1471,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1472,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1473,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1474,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1475,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1476,West,Pro,Active,50.00,0.00,1,0,50.00,"Unpaid Invoice"
2024-01-01,2024-01,1477,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1478,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1479,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1480,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1481,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1482,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1483,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1484,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1485,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1486,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1487,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1488,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1489,North,Pro,Active,50.00,48.41,0,0,1.59,"Partial Payment"
2024-01-01,2024-01,1490,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1491,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1492,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1493,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1494,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1495,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1496,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1497,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1498,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1499,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1500,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1501,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1502,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1503,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1504,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1505,East,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-01-01,2024-01,1506,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1507,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1508,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1509,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1510,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1511,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1512,South,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1513,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1514,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1515,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1516,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1517,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1518,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1519,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1520,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1521,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1522,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1523,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1524,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1525,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1526,East,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1527,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1528,South,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1529,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1530,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1531,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1532,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1533,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1534,North,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1535,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1536,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1537,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1538,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-01-01,2024-01,1539,North,Basic,Cancelled,10.00,9.45,0,0,0.55,"Partial Payment"
2024-01-01,2024-01,1540,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
