payment_id,invoice_id,payment_date,amount_paid
20821,10836,2024-01-10,10.0
20822,10837,2024-01-15,50.0
20823,10838,2024-01-04,50.0
20824,10839,2024-01-19,10.0
20825,10840,2024-01-01,10.0
20826,10841,2024-01-04,10.0
20827,10842,2024-01-05,50.0
20828,10843,2024-01-02,50.0
20829,10844,2024-01-20,200.0
20830,10845,2024-01-17,200.0
20831,10846,2024-01-13,200.0
20832,10847,2024-01-18,200.0
20833,10848,2024-01-11,200.0
20834,10849,2024-01-11,200.0
20835,10851,2024-01-13,200.0
20836,10852,2024-01-11,10.0
20837,10853,2024-01-08,200.0
20838,10854,2024-01-13,200.0
20839,10855,2024-01-06,50.0
20840,10856,2024-01-17,200.0
20841,10857,2024-01-18,10.0
20842,10858,2024-01-01,10.0
20843,10859,2024-01-04,50.0
20844,10860,2024-01-02,10.0
20845,10861,2024-01-19,200.0
20846,10862,2024-01-04,50.0
20847,10863,2024-01-17,50.0
20848,10864,2024-01-14,10.0
20849,10865,2024-01-09,10.0
20850,10866,2024-01-12,50.0
20851,10867,2024-01-10,10.0
20852,10868,2024-01-07,50.0
20853,10869,2024-01-18,10.0
20854,10870,2024-01-11,10.0
20855,10871,2024-01-14,10.0
20856,10872,2024-01-16,50.0
20857,10873,2024-01-18,10.0
20858,10874,2024-01-06,200.0
20859,10875,2024-01-09,46.49
20860,10876,2024-01-03,200.0
20861,10877,2024-01-12,200.0
20862,10878,2024-01-08,200.0
20863,10879,2024-01-16,50.0
20864,10880,2024-01-15,9.52
20865,10881,2024-01-04,200.0
20866,10882,2024-01-05,10.0
20867,10883,2024-01-03,50.0
20868,10884,2024-01-05,200.0
20869,10885,2024-01-14,50.0
20870,10886,2024-01-08,200.0
20871,10887,2024-01-17,10.0
20872,10889,2024-01-17,50.0
20873,10890,2024-01-07,50.0
20874,10891,2024-01-10,10.0
20875,10892,2024-01-05,200.0
20876,10893,2024-01-17,10.0
20877,10894,2024-01-07,200.0
20878,10895,2024-01-07,10.0
20879,10897,2024-01-03,10.0
20880,10898,2024-01-15,50.0
20881,10899,2024-01-12,10.0
20882,10900,2024-01-11,50.0
20883,10901,2024-01-02,200.0
20884,10902,2024-01-07,50.0
20885,10903,2024-01-12,50.0
20886,10904,2024-01-17,50.0
20887,10905,2024-01-15,10.0
20888,10906,2024-01-13,200.0
20889,10907,2024-01-15,200.0
20890,10908,2024-01-17,200.0
20891,10909,2024-01-07,10.0
20892,10910,2024-01-11,200.0
20893,10911,2024-01-05,200.0
20894,10912,2024-01-16,200.0
20895,10913,2024-01-02,50.0
20896,10914,2024-01-12,200.0
20897,10915,2024-01-20,10.0
20898,10916,2024-01-03,50.0
20899,10917,2024-01-02,50.0
20900,10918,2024-01-11,200.0
20901,10919,2024-01-05,200.0
20902,10920,2024-01-02,50.0
20903,10921,2024-01-01,10.0
20904,10922,2024-01-14,50.0
20905,10923,2024-01-15,50.0
20906,10924,2024-01-18,200.0
20907,10925,2024-01-17,10.0
20908,10926,2024-01-06,10.0
20909,10927,2024-01-04,50.0
20910,10928,2024-01-13,200.0
20911,10929,2024-01-12,200.0
20912,10930,2024-01-03,200.0
20913,10931,2024-01-13,200.0
20914,10932,2024-01-13,10.0
20915,10933,2024-01-11,10.0
20916,10934,2024-01-16,50.0
20917,10935,2024-01-16,50.0
20918,10937,2024-01-07,50.0
20919,10938,2024-01-13,200.0
20920,10939,2024-01-18,50.0
20921,10940,2024-01-12,200.0
20922,10941,2024-01-16,50.0
20923,10942,2024-01-11,50.0
20924,10943,2024-01-07,200.0
20925,10944,2024-01-10,10.0
20926,10945,2024-01-20,200.0
20927,10946,2024-01-01,10.0
20928,10947,2024-01-10,200.0
20929,10948,2024-01-04,200.0
20930,10949,2024-01-17,200.0
20931,10950,2024-01-06,10.0
20932,10951,2024-01-04,200.0
20933,10952,2024-01-08,200.0
20934,10953,2024-01-11,200.0
20935,10954,2024-01-18,10.0
20936,10955,2024-01-09,50.0
20937,10956,2024-01-15,200.0
20938,10957,2024-01-19,10.0
20939,10958,2024-01-14,200.0
20940,10959,2024-01-09,50.0
20941,10960,2024-01-09,10.0
20942,10961,2024-01-01,49.46
20943,10962,2024-01-12,200.0
20944,10963,2024-01-16,200.0
20945,10965,2024-01-14,10.0
20946,10967,2024-01-07,200.0
20947,10968,2024-01-20,200.0
20948,10969,2024-01-03,200.0
20949,10970,2024-01-16,10.0
20950,10971,2024-01-10,200.0
20951,10972,2024-01-04,10.0
20952,10973,2024-01-13,200.0
20953,10974,2024-01-19,10.0
20954,10975,2024-01-18,10.0
20955,10976,2024-01-09,10.0
20956,10977,2024-01-02,10.0
20957,10978,2024-01-13,10.0
20958,10979,2024-01-20,10.0
20959,10980,2024-01-16,10.0
20960,10981,2024-01-14,50.0
20961,10983,2024-02-18,10.0
20962,10984,2024-02-20,10.0
20963,10985,2024-02-03,200.0
20964,10986,2024-02-06,10.0
20965,10987,2024-02-06,50.0
20966,10988,2024-02-11,10.0
20967,10989,2024-02-16,200.0
20968,10990,2024-02-07,50.0
20969,10991,2024-02-01,200.0
20970,10992,2024-02-05,50.0
20971,10993,2024-02-06,10.0
20972,10994,2024-02-16,10.0
20973,10995,2024-02-03,10.0
20974,10996,2024-02-06,10.0
20975,10997,2024-02-20,10.0
20976,10998,2024-02-07,10.0
20977,10999,2024-02-15,50.0
20978,11000,2024-02-17,50.0
20979,11001,2024-02-19,200.0
20980,11002,2024-02-10,50.0
20981,11003,2024-02-03,50.0
20982,11004,2024-02-10,10.0
20983,11006,2024-02-13,50.0
20984,11007,2024-02-19,200.0
20985,11008,2024-02-06,50.0
20986,11009,2024-02-20,50.0
20987,11011,2024-02-11,10.0
20988,11012,2024-02-17,200.0
20989,11013,2024-02-17,10.0
20990,11014,2024-02-16,50.0
20991,11015,2024-02-02,50.0
20992,11016,2024-02-13,50.0
20993,11017,2024-02-12,200.0
20994,11018,2024-02-05,200.0
20995,11019,2024-02-01,10.0
20996,11020,2024-02-12,193.53
20997,11021,2024-02-18,10.0
20998,11022,2024-02-03,10.0
20999,11023,2024-02-17,50.0
21000,11024,2024-02-08,50.0
21001,11025,2024-02-07,50.0
21002,11026,2024-02-02,10.0
21003,11027,2024-02-13,200.0
21004,11028,2024-02-19,9.15
21005,11029,2024-02-04,10.0
21006,11030,2024-02-17,200.0
21007,11031,2024-02-14,50.0
21008,11032,2024-02-02,50.0
21009,11033,2024-02-03,200.0
21010,11034,2024-02-06,200.0
21011,11035,2024-02-02,10.0
21012,11036,2024-02-09,200.0
21013,11037,2024-02-18,200.0
21014,11038,2024-02-04,200.0
21015,11039,2024-02-15,50.0
21016,11040,2024-02-20,10.0
21017,11041,2024-02-08,50.0
21018,11042,2024-02-10,50.0
21019,11043,2024-02-16,50.0
21020,11044,2024-02-13,10.0
21021,11045,2024-02-06,10.0
21022,11046,2024-02-20,50.0
21023,11047,2024-02-20,10.0
21024,11048,2024-02-08,50.0
21025,11049,2024-02-18,200.0
21026,11050,2024-02-20,200.0
21027,11051,2024-02-10,200.0
21028,11052,2024-02-18,200.0
21029,11053,2024-02-12,200.0
21030,11054,2024-02-11,200.0
21031,11055,2024-02-11,10.0
21032,11056,2024-02-05,200.0
21033,11057,2024-02-07,200.0
21034,11058,2024-02-18,10.0
21035,11059,2024-02-03,50.0
21036,11061,2024-02-05,189.07
21037,11062,2024-02-06,50.0
21038,11063,2024-02-11,10.0
21039,11064,2024-02-20,50.0
21040,11065,2024-02-12,50.0
21041,11066,2024-02-05,10.0
21042,11067,2024-02-14,10.0
21043,11068,2024-02-05,50.0
21044,11069,2024-02-05,50.0
21045,11070,2024-02-09,10.0
21046,11071,2024-02-10,50.0
21047,11072,2024-02-05,10.0
21048,11073,2024-02-13,10.0
21049,11074,2024-02-16,50.0
21050,11075,2024-02-06,10.0
21051,11076,2024-02-10,50.0
21052,11077,2024-02-02,50.0
21053,11078,2024-02-05,200.0
21054,11079,2024-02-01,10.0
21055,11080,2024-02-14,200.0
21056,11081,2024-02-16,200.0
21057,11082,2024-02-06,200.0
21058,11083,2024-02-17,200.0
21059,11084,2024-02-07,50.0
21060,11085,2024-02-09,10.0
21061,11086,2024-02-04,10.0
21062,11087,2024-02-17,50.0
21063,11088,2024-02-20,50.0
21064,11089,2024-02-18,10.0
21065,11090,2024-02-10,200.0
21066,11091,2024-02-03,200.0
21067,11092,2024-02-16,10.0
21068,11093,2024-02-10,10.0
21069,11094,2024-02-12,200.0
21070,11095,2024-02-14,200.0
21071,11096,2024-02-18,50.0
21072,11097,2024-02-14,182.66
21073,11098,2024-02-12,50.0
21074,11099,2024-02-07,50.0
21075,11100,2024-02-14,200.0
21076,11101,2024-02-06,10.0
21077,11102,2024-02-19,200.0
21078,11103,2024-02-18,10.0
21079,11104,2024-02-16,50.0
21080,11105,2024-02-04,10.0
21081,11106,2024-02-20,50.0
21082,11107,2024-02-08,200.0
21083,11108,2024-02-14,10.0
21084,11109,2024-02-16,50.0
21085,11110,2024-02-08,50.0
21086,11111,2024-02-15,50.0
21087,11112,2024-02-10,200.0
21088,11113,2024-02-11,200.0
21089,11114,2024-02-03,200.0
21090,11115,2024-02-15,10.0
21091,11116,2024-02-02,10.0
21092,11117,2024-02-02,200.0
21093,11118,2024-02-09,50.0
21094,11119,2024-02-18,9.83
21095,11120,2024-02-03,50.0
21096,11121,2024-02-01,10.0
21097,11122,2024-02-13,10.0
21098,11123,2024-02-14,200.0
21099,11124,2024-02-15,10.0
21100,11125,2024-02-09,200.0
21101,11126,2024-02-16,200.0
21102,11127,2024-02-18,50.0
21103,11128,2024-02-03,50.0
21104,11129,2024-02-12,10.0
21105,11130,2024-02-20,50.0
21106,11131,2024-02-10,50.0
21107,11132,2024-02-18,200.0
21108,11133,2024-02-17,200.0
21109,11134,2024-02-20,10.0
21110,11135,2024-02-01,50.0
21111,11136,2024-02-05,200.0
21112,11137,2024-02-11,50.0
21113,11138,2024-02-20,50.0
21114,11139,2024-02-01,10.0
21115,11140,2024-02-16,200.0
21116,11141,2024-02-13,10.0
21117,11142,2024-02-02,10.0
21118,11143,2024-02-20,50.0
21119,11144,2024-02-05,10.0
21120,11145,2024-02-20,50.0
21121,11146,2024-02-09,10.0
21122,11147,2024-02-04,50.0
21123,11148,2024-02-01,50.0
21124,11149,2024-02-10,50.0
21125,11150,2024-02-10,50.0
21126,11151,2024-02-15,50.0
21127,11152,2024-02-09,10.0
21128,11153,2024-02-05,10.0
21129,11154,2024-02-16,50.0
21130,11155,2024-02-16,50.0
21131,11156,2024-02-13,10.0
21132,11157,2024-02-01,50.0
21133,11158,2024-02-16,10.0
21134,11159,2024-02-03,10.0
21135,11160,2024-02-18,10.0
21136,11161,2024-02-01,50.0
21137,11162,2024-02-13,10.0
21138,11163,2024-02-03,10.0
21139,11164,2024-02-17,50.0
21140,11165,2024-02-06,50.0
21141,11166,2024-02-16,10.0
21142,11167,2024-02-06,10.0
21143,11168,2024-02-07,200.0
21144,11169,2024-02-12,200.0
21145,11170,2024-02-05,200.0
21146,11171,2024-02-09,50.0
21147,11172,2024-02-18,50.0
21148,11173,2024-02-10,200.0
21149,11174,2024-02-06,50.0
21150,11175,2024-02-14,10.0
21151,11176,2024-02-12,10.0
21152,11177,2024-02-16,50.0
21153,11178,2024-02-07,200.0
21154,11179,2024-02-18,200.0
21155,11180,2024-02-14,200.0
21156,11181,2024-02-18,10.0
21157,11182,2024-02-01,200.0
21158,11183,2024-02-20,50.0
21159,11184,2024-02-20,200.0
21160,11185,2024-02-17,10.0
21161,11186,2024-02-16,10.0
21162,11187,2024-02-03,200.0
21163,11188,2024-02-03,10.0
21164,11189,2024-02-05,200.0
21165,11190,2024-02-15,10.0
21166,11191,2024-02-07,50.0
21167,11192,2024-02-13,10.0
21168,11193,2024-02-14,200.0
21169,11194,2024-02-07,50.0
21170,11195,2024-02-08,50.0
21171,11196,2024-02-10,10.0
21172,11197,2024-02-08,200.0
21173,11198,2024-02-01,50.0
21174,11199,2024-02-07,50.0
21175,11200,2024-02-14,200.0
21176,11201,2024-02-05,10.0
21177,11202,2024-02-02,10.0
21178,11203,2024-02-10,50.0
21179,11204,2024-02-07,50.0
21180,11205,2024-02-01,10.0
21181,11206,2024-02-01,200.0
21182,11207,2024-02-15,50.0
21183,11208,2024-02-08,10.0
21184,11209,2024-02-20,200.0
21185,11210,2024-02-06,10.0
21186,11211,2024-02-09,10.0
21187,11212,2024-02-17,50.0
21188,11213,2024-02-12,50.0
21189,11214,2024-02-14,10.0
21190,11215,2024-02-17,10.0
21191,11216,2024-02-13,200.0
21192,11217,2024-02-02,50.0
21193,11218,2024-02-04,200.0
21194,11219,2024-02-19,10.0
21195,11220,2024-02-07,10.0
21196,11221,2024-02-05,200.0
21197,11222,2024-02-15,200.0
21198,11223,2024-02-06,9.32
21199,11224,2024-02-01,50.0
21200,11225,2024-02-19,200.0
21201,11226,2024-02-08,50.0
21202,11227,2024-02-01,200.0
21203,11228,2024-02-07,10.0
21204,11229,2024-02-08,200.0
21205,11230,2024-02-04,10.0
21206,11231,2024-02-11,10.0
21207,11232,2024-02-10,200.0
21208,11233,2024-02-02,10.0
21209,11234,2024-02-16,50.0
21210,11235,2024-02-10,10.0
21211,11236,2024-02-17,50.0
21212,11237,2024-02-05,200.0
21213,11238,2024-02-01,50.0
21214,11239,2024-02-09,10.0
21215,11240,2024-02-16,50.0
21216,11241,2024-02-17,200.0
21217,11242,2024-02-17,200.0
21218,11243,2024-02-16,200.0
21219,11244,2024-02-08,9.83
21220,11245,2024-02-16,10.0
21221,11246,2024-02-15,10.0
21222,11247,2024-02-18,200.0
21223,11248,2024-02-03,10.0
21224,11249,2024-02-12,200.0
21225,11250,2024-02-17,50.0
21226,11251,2024-02-20,50.0
21227,11252,2024-02-04,50.0
21228,11253,2024-02-14,200.0
21229,11254,2024-02-20,10.0
21230,11255,2024-02-19,200.0
21231,11256,2024-02-19,50.0
21232,11257,2024-02-03,50.0
21233,11258,2024-02-07,200.0
21234,11259,2024-02-06,45.25
21235,11260,2024-02-09,45.7
21236,11261,2024-02-14,10.0
21237,11262,2024-02-17,50.0
21238,11263,2024-02-06,50.0
21239,11264,2024-02-09,10.0
21240,11265,2024-02-15,50.0
21241,11266,2024-02-02,200.0
21242,11267,2024-02-10,10.0
21243,11268,2024-02-13,10.0
21244,11269,2024-02-02,200.0
21245,11270,2024-02-01,50.0
21246,11271,2024-02-07,50.0
21247,11272,2024-02-06,10.0
21248,11273,2024-02-18,10.0
21249,11274,2024-02-11,10.0
21250,11275,2024-02-03,10.0
21251,11276,2024-02-19,10.0
21252,11277,2024-02-18,200.0
21253,11278,2024-02-10,10.0
21254,11279,2024-02-02,200.0
21255,11280,2024-02-01,10.0
21256,11281,2024-02-20,200.0
21257,11282,2024-02-17,200.0
21258,11283,2024-02-06,10.0
21259,11284,2024-02-14,200.0
21260,11285,2024-02-01,50.0
21261,11286,2024-02-01,50.0
21262,11287,2024-02-04,10.0
21263,11288,2024-02-20,200.0
21264,11289,2024-02-15,187.81
21265,11290,2024-02-04,10.0
21266,11291,2024-02-09,50.0
21267,11292,2024-02-10,50.0
21268,11293,2024-02-17,10.0
21269,11294,2024-02-07,200.0
21270,11295,2024-02-08,10.0
21271,11296,2024-02-19,50.0
21272,11297,2024-02-06,50.0
21273,11299,2024-02-01,50.0
21274,11300,2024-02-16,50.0
21275,11301,2024-02-02,200.0
21276,11302,2024-02-08,50.0
21277,11303,2024-02-12,200.0
21278,11304,2024-02-19,200.0
21279,11305,2024-02-08,50.0
21280,11306,2024-02-09,200.0
21281,11307,2024-02-11,50.0
21282,11308,2024-02-16,50.0
21283,11309,2024-02-07,200.0
21284,11310,2024-02-12,50.0
21285,11311,2024-02-19,200.0
21286,11312,2024-02-19,50.0
21287,11313,2024-02-06,200.0
21288,11314,2024-02-04,10.0
21289,11315,2024-02-11,200.0
21290,11316,2024-02-07,10.0
21291,11317,2024-02-01,200.0
21292,11318,2024-02-19,50.0
21293,11319,2024-02-08,10.0
21294,11320,2024-02-20,50.0
21295,11321,2024-02-10,50.0
21296,11322,2024-02-08,10.0
21297,11323,2024-02-06,50.0
21298,11324,2024-02-10,50.0
21299,11325,2024-02-03,10.0
21300,11326,2024-02-12,50.0
21301,11327,2024-02-16,50.0
21302,11328,2024-02-01,200.0
21303,11329,2024-02-20,10.0
21304,11330,2024-02-08,50.0
21305,11331,2024-02-05,50.0
21306,11332,2024-02-17,10.0
21307,11333,2024-02-09,10.0
21308,11334,2024-02-03,200.0
21309,11335,2024-02-13,50.0
21310,11336,2024-02-16,10.0
21311,11337,2024-02-09,10.0
21312,11338,2024-02-05,10.0
21313,11339,2024-02-08,50.0
21314,11340,2024-02-15,50.0
21315,11341,2024-02-05,50.0
21316,11342,2024-02-19,200.0
21317,11343,2024-02-02,50.0
21318,11344,2024-02-18,10.0
21319,11345,2024-02-07,10.0
21320,11346,2024-02-09,200.0
21321,11347,2024-02-09,49.41
21322,11348,2024-02-04,50.0
21323,11349,2024-02-20,50.0
21324,11350,2024-02-01,50.0
21325,11351,2024-02-01,10.0
21326,11352,2024-02-09,200.0
21327,11353,2024-02-08,50.0
21328,11354,2024-02-14,50.0
21329,11355,2024-02-13,50.0
21330,11356,2024-02-16,10.0
21331,11357,2024-02-16,10.0
21332,11358,2024-02-06,200.0
21333,11359,2024-02-17,9.28
21334,11360,2024-02-13,200.0
21335,11361,2024-02-18,10.0
21336,11362,2024-02-13,10.0
21337,11363,2024-02-08,10.0
21338,11364,2024-02-15,10.0
21339,11365,2024-02-06,50.0
21340,11366,2024-02-07,10.0
21341,11367,2024-02-18,10.0
21342,11368,2024-02-15,200.0
21343,11369,2024-02-16,50.0
21344,11370,2024-02-12,200.0
21345,11371,2024-02-01,10.0
21346,11372,2024-02-11,200.0
21347,11373,2024-02-13,50.0
21348,11374,2024-02-04,10.0
21349,11375,2024-02-06,10.0
21350,11376,2024-02-03,50.0
21351,11377,2024-02-03,50.0
21352,11378,2024-02-18,50.0
21353,11379,2024-02-08,10.0
21354,11380,2024-02-06,10.0
21355,11381,2024-02-06,200.0
21356,11382,2024-02-12,50.0
21357,11383,2024-02-13,200.0
21358,11384,2024-02-05,200.0
21359,11385,2024-02-04,200.0
21360,11386,2024-02-04,10.0
21361,11387,2024-02-04,50.0
21362,11388,2024-02-09,200.0
21363,11389,2024-02-02,200.0
21364,11390,2024-02-19,50.0
21365,11391,2024-02-09,10.0
21366,11392,2024-02-11,50.0
21367,11393,2024-02-18,50.0
21368,11394,2024-02-09,200.0
21369,11395,2024-02-01,10.0
21370,11396,2024-02-05,50.0
21371,11397,2024-02-08,10.0
21372,11398,2024-02-08,10.0
21373,11399,2024-02-06,10.0
21374,11400,2024-02-11,50.0
21375,11401,2024-02-03,50.0
21376,11402,2024-02-07,10.0
21377,11403,2024-02-06,50.0
21378,11404,2024-02-06,200.0
21379,11405,2024-02-03,200.0
21380,11406,2024-02-04,200.0
21381,11407,2024-02-08,10.0
21382,11408,2024-02-07,10.0
21383,11410,2024-02-09,200.0
21384,11411,2024-02-19,50.0
21385,11412,2024-02-02,10.0
21386,11413,2024-02-04,200.0
21387,11414,2024-02-17,200.0
21388,11415,2024-02-12,200.0
21389,11416,2024-02-12,50.0
21390,11417,2024-02-03,50.0
21391,11418,2024-02-13,10.0
21392,11419,2024-02-15,200.0
21393,11420,2024-02-04,200.0
21394,11421,2024-02-12,10.0
21395,11422,2024-02-17,10.0
21396,11423,2024-02-07,10.0
21397,11424,2024-02-13,200.0
21398,11425,2024-02-17,50.0
21399,11426,2024-02-09,50.0
21400,11427,2024-02-11,50.0
21401,11428,2024-02-08,50.0
21402,11429,2024-02-13,10.0
21403,11430,2024-02-03,10.0
21404,11431,2024-02-13,50.0
21405,11432,2024-02-20,10.0
21406,11433,2024-02-13,200.0
21407,11434,2024-02-14,200.0
21408,11435,2024-02-04,50.0
21409,11436,2024-02-12,10.0
21410,11437,2024-02-15,50.0
21411,11438,2024-02-05,9.47
21412,11439,2024-02-03,50.0
21413,11440,2024-02-04,48.31
21414,11441,2024-02-18,50.0
21415,11442,2024-02-16,50.0
21416,11443,2024-02-19,50.0
21417,11444,2024-02-20,50.0
21418,11446,2024-02-03,200.0
21419,11447,2024-02-19,50.0
21420,11448,2024-02-13,50.0
21421,11449,2024-02-16,200.0
21422,11450,2024-02-04,10.0
21423,11451,2024-02-01,50.0
21424,11452,2024-02-06,50.0
21425,11453,2024-02-13,10.0
21426,11454,2024-02-15,200.0
21427,11455,2024-02-20,50.0
21428,11456,2024-02-18,200.0
21429,11457,2024-02-20,50.0
21430,11458,2024-02-07,10.0
21431,11459,2024-02-01,10.0
21432,11460,2024-02-08,50.0
21433,11461,2024-02-12,200.0
21434,11462,2024-02-15,10.0
21435,11463,2024-02-13,10.0
21436,11464,2024-02-04,50.0
21437,11465,2024-02-06,200.0
21438,11466,2024-02-08,10.0
21439,11467,2024-02-10,50.0
21440,11468,2024-02-20,10.0
21441,11469,2024-02-16,10.0
21442,11470,2024-02-04,10.0
21443,11471,2024-02-09,200.0
21444,11472,2024-02-06,200.0
21445,11473,2024-02-07,200.0
21446,11474,2024-02-20,50.0
21447,11475,2024-02-11,10.0
21448,11476,2024-02-03,194.59
21449,11477,2024-02-13,10.0
21450,11478,2024-02-13,10.0
21451,11479,2024-02-10,200.0
21452,11480,2024-02-14,50.0
21453,11481,2024-02-16,10.0
21454,11482,2024-02-04,10.0
21455,11483,2024-02-17,200.0
21456,11484,2024-02-14,10.0
21457,11485,2024-02-13,50.0
21458,11486,2024-02-18,10.0
21459,11487,2024-02-11,50.0
21460,11488,2024-02-08,10.0
21461,11489,2024-02-01,10.0
21462,11490,2024-02-20,10.0
21463,11491,2024-02-19,50.0
21464,11492,2024-02-03,200.0
21465,11493,2024-02-01,10.0
21466,11494,2024-02-20,10.0
21467,11495,2024-02-19,10.0
21468,11496,2024-02-14,10.0
21469,11497,2024-02-01,200.0
21470,11498,2024-02-02,10.0
21471,11499,2024-02-06,50.0
21472,11500,2024-02-15,200.0
21473,11501,2024-02-10,200.0
21474,11502,2024-02-03,10.0
21475,11503,2024-02-02,50.0
21476,11504,2024-02-12,10.0
21477,11505,2024-02-20,10.0
21478,11506,2024-02-07,50.0
21479,11507,2024-02-08,50.0
21480,11508,2024-02-14,50.0
21481,11509,2024-02-09,10.0
21482,11510,2024-02-13,50.0
21483,11511,2024-02-02,200.0
21484,11512,2024-02-04,50.0
21485,11513,2024-02-20,50.0
21486,11514,2024-02-11,50.0
21487,11515,2024-02-12,50.0
21488,11516,2024-02-15,200.0
21489,11517,2024-02-12,50.0
21490,11518,2024-02-02,10.0
21491,11519,2024-02-15,50.0
21492,11520,2024-02-07,50.0
21493,11521,2024-02-11,200.0
21494,11522,2024-02-15,50.0
21495,11523,2024-02-16,50.0
21496,11524,2024-02-02,10.0
21497,11525,2024-02-07,200.0
21498,11526,2024-02-17,10.0
21499,11527,2024-02-06,10.0
21500,11528,2024-02-06,200.0
21501,11529,2024-02-19,10.0
21502,11530,2024-02-14,200.0
21503,11531,2024-02-10,200.0
21504,11532,2024-02-10,10.0
21505,11533,2024-02-18,200.0
21506,11534,2024-02-07,50.0
21507,11535,2024-02-13,10.0
21508,11536,2024-02-15,200.0
21509,11537,2024-02-04,50.0
21510,11538,2024-02-16,50.0
21511,11539,2024-02-20,50.0
21512,11540,2024-02-01,10.0
21513,11541,2024-02-17,200.0
21514,11542,2024-02-14,10.0
21515,11543,2024-02-12,10.0
21516,11544,2024-02-06,50.0
21517,11545,2024-02-11,50.0
21518,11546,2024-02-01,50.0
21519,11547,2024-02-15,10.0
21520,11548,2024-02-20,10.0
21521,11549,2024-02-19,10.0
21522,11550,2024-02-13,50.0
21523,11551,2024-02-13,47.5
21524,11552,2024-02-17,200.0
21525,11553,2024-02-01,50.0
21526,11554,2024-02-07,200.0
21527,11555,2024-02-03,50.0
21528,11556,2024-02-05,10.0
21529,11557,2024-02-05,10.0
21530,11558,2024-02-07,200.0
21531,11559,2024-02-08,200.0
21532,11560,2024-02-11,50.0
21533,11561,2024-02-09,10.0
21534,11562,2024-02-07,10.0
21535,11563,2024-02-18,50.0
21536,11564,2024-02-16,50.0
21537,11565,2024-02-02,50.0
21538,11566,2024-02-20,200.0
21539,11567,2024-02-19,10.0
21540,11568,2024-02-10,10.0
21541,11569,2024-02-12,50.0
21542,11570,2024-02-20,10.0
21543,11571,2024-02-12,50.0
21544,11572,2024-02-19,10.0
21545,11573,2024-02-13,10.0
21546,11574,2024-02-03,50.0
21547,11575,2024-02-06,200.0
21548,11576,2024-02-01,50.0
21549,11577,2024-02-05,50.0
21550,11578,2024-02-13,10.0
21551,11579,2024-02-20,50.0
21552,11580,2024-02-19,10.0
21553,11581,2024-02-10,200.0
21554,11582,2024-02-08,200.0
21555,11583,2024-02-16,200.0
21556,11584,2024-02-17,50.0
21557,11585,2024-02-20,10.0
21558,11586,2024-02-18,200.0
21559,11587,2024-02-10,10.0
21560,11588,2024-02-14,10.0
21561,11589,2024-02-10,200.0
21562,11590,2024-02-03,10.0
21563,11591,2024-02-05,50.0
21564,11592,2024-02-11,10.0
21565,11593,2024-02-09,50.0
21566,11594,2024-02-08,50.0
21567,11595,2024-02-04,10.0
21568,11596,2024-02-09,200.0
21569,11597,2024-02-10,200.0
21570,11598,2024-02-14,50.0
21571,11599,2024-02-12,10.0
21572,11600,2024-02-13,50.0
21573,11601,2024-02-15,50.0
21574,11602,2024-02-14,10.0
21575,11603,2024-02-09,48.43
21576,11604,2024-02-20,50.0
21577,11605,2024-02-11,50.0
21578,11606,2024-02-04,10.0
21579,11607,2024-02-05,50.0
21580,11608,2024-02-07,10.0
21581,11609,2024-02-12,200.0
21582,11610,2024-02-09,50.0
21583,11611,2024-02-04,10.0
21584,11612,2024-02-19,200.0
21585,11613,2024-02-15,50.0
21586,11614,2024-02-04,50.0
21587,11615,2024-02-02,200.0
21588,11616,2024-02-18,200.0
21589,11617,2024-02-14,10.0
